fips,year,value
370630001011,2009,0.7166348500053152
370630001011,2010,0.7166348500053152
370630001011,2011,0.7166348500053152
370630001011,2012,0.7166348500053152
370630001011,2013,0.7166348500053152
370630001011,2014,0.7166348500053152
370630001011,2015,0.7166348500053152
370630001011,2016,0.7166348500053152
370630001011,2017,0.7166348500053152
370630001011,2018,0.7166348500053152
370630001011,2019,0.7166348500053152
370630001011,2020,0.7166348500053152
370630001011,2021,0.7166348500053152
370630001011,2022,0.7166348500053152
370630001011,2023,0.7166348500053152
370630001011,2024,0.7166348500053152
370630001012,2009,0.5990341854412643
370630001012,2010,0.5990341854412643
370630001012,2011,0.5990341854412643
370630001012,2012,0.5990341854412643
370630001012,2013,0.5990341854412643
370630001012,2014,0.5990341854412643
370630001012,2015,0.5990341854412643
370630001012,2016,0.5990341854412643
370630001012,2017,0.5990341854412643
370630001012,2018,0.5990341854412643
370630001012,2019,0.5990341854412643
370630001012,2020,0.5990341854412643
370630001012,2021,0.5990341854412643
370630001012,2022,0.5990341854412643
370630001012,2023,0.5990341854412643
370630001012,2024,0.5990341854412643
370630001021,2009,0.6033645002390097
370630001021,2010,0.6033645002390097
370630001021,2011,0.6033645002390097
370630001021,2012,0.6033645002390097
370630001021,2013,0.6033645002390097
370630001021,2014,0.6033645002390097
370630001021,2015,0.6033645002390097
370630001021,2016,0.6033645002390097
370630001021,2017,0.6033645002390097
370630001021,2018,0.6033645002390097
370630001021,2019,0.6033645002390097
370630001021,2020,0.6033645002390097
370630001021,2021,0.6033645002390097
370630001021,2022,0.6033645002390097
370630001021,2023,0.6033645002390097
370630001021,2024,0.6033645002390097
370630001022,2009,0.9333715483072412
370630001022,2010,0.9333715483072412
370630001022,2011,0.9333715483072412
370630001022,2012,0.9333715483072412
370630001022,2013,0.9333715483072412
370630001022,2014,0.9333715483072412
370630001022,2015,0.9333715483072412
370630001022,2016,0.9333715483072412
370630001022,2017,0.9333715483072412
370630001022,2018,0.9333715483072412
370630001022,2019,0.9333715483072412
370630001022,2020,0.9333715483072412
370630001022,2021,0.9333715483072412
370630001022,2022,0.9333715483072412
370630001022,2023,0.9333715483072412
370630001022,2024,0.9333715483072412
370630002001,2009,0.7136850291194684
370630002001,2010,0.7136850291194684
370630002001,2011,0.7136850291194684
370630002001,2012,0.7136850291194684
370630002001,2013,0.7136850291194684
370630002001,2014,0.7136850291194684
370630002001,2015,0.7136850291194684
370630002001,2016,0.7136850291194684
370630002001,2017,0.7136850291194684
370630002001,2018,0.7136850291194684
370630002001,2019,0.7136850291194684
370630002001,2020,0.7136850291194684
370630002001,2021,0.7136850291194684
